area,year,median_salary,life_satisfaction,mean_salary,population_size,number_of_jobs,area_size,no_of_houses,average_price,houses_sold
barking and dagenham,1999,21480.0,,23620.0,162444.0,,,,65320.833333333336,223.83333333333334
barking and dagenham,2000,22618.0,,24696.0,163893.0,57000.0,,,77549.5,234.41666666666666
barking and dagenham,2001,22323.0,,26050.0,165654.0,54000.0,3780.0,68298.0,88664.0,266.9166666666667
barking and dagenham,2002,24813.0,,26653.0,166357.0,52000.0,3780.0,68526.0,112221.91666666667,287.4166666666667
barking and dagenham,2003,25358.0,,27792.0,166210.0,55000.0,3780.0,68837.0,142499.0,301.25
barking and dagenham,2004,26089.0,,29088.0,165610.0,53000.0,3780.0,68899.0,158176.0,301.3333333333333
barking and dagenham,2005,26680.0,,28728.0,166275.0,53000.0,3780.0,69261.0,163360.91666666666,240.83333333333334
barking and dagenham,2006,26549.0,,28660.0,167157.0,51000.0,3780.0,69529.0,167853.25,304.5
barking and dagenham,2007,30200.0,,31994.0,169031.0,52000.0,3780.0,69835.0,184909.66666666666,332.0833333333333
barking and dagenham,2008,29396.0,,31795.0,172452.0,53000.0,3780.0,70551.0,187356.83333333334,140.66666666666666
barking and dagenham,2009,30973.0,,33126.0,177580.0,47000.0,3780.0,70839.0,156446.91666666666,105.16666666666667
barking and dagenham,2010,28527.0,,32996.0,182838.0,51000.0,3780.0,70946.0,166560.75,121.08333333333333
barking and dagenham,2011,28201.0,7.05,33568.0,187029.0,54000.0,3780.0,71079.0,163465.08333333334,121.5
barking and dagenham,2012,33131.0,7.09,37059.0,190560.0,55000.0,3780.0,71431.0,165863.91666666666,111.83333333333333
barking and dagenham,2013,32248.0,7.01,37214.0,194352.0,54000.0,3780.0,71937.0,173733.66666666666,149.0
barking and dagenham,2014,32698.0,7.32,36323.0,198294.0,59000.0,3780.0,72668.0,201172.25,188.25
barking and dagenham,2015,33018.0,7.45,36705.0,201979.0,62000.0,3780.0,73182.0,233460.08333333334,200.41666666666666
barking and dagenham,2016,30994.0,7.5,37959.0,206460.0,63000.0,3780.0,73914.0,273919.75,183.58333333333334
barking and dagenham,2017,28553.0,7.66,32093.0,210711.0,66000.0,3780.0,74510.0,287734.8333333333,172.5
barking and dagenham,2018,29995.0,7.52,32671.0,211998.0,66000.0,3780.0,74923.0,295196.6666666667,161.08333333333334
barking and dagenham,2019,28738.0,,32010.0,,,,,299294.1666666667,136.49916387959865
barnet,1999,19568.0,,23128.0,313469.0,,,,136004.41666666666,623.9166666666666
barnet,2000,21761.0,,25755.0,315784.0,138000.0,,,167952.66666666666,543.75
barnet,2001,20916.0,,26068.0,319481.0,138000.0,8675.0,130515.0,185563.33333333334,566.9166666666666
barnet,2002,23112.0,,30210.0,320552.0,135000.0,8675.0,130801.0,220746.16666666666,609.5833333333334
barnet,2003,23828.0,,30518.0,321802.0,138000.0,8675.0,131883.0,251212.83333333334,517.3333333333334
barnet,2004,,,30795.0,323723.0,135000.0,8675.0,132856.0,271854.0833333333,557.5833333333334
barnet,2005,27033.0,,31652.0,327541.0,136000.0,8675.0,133902.0,279459.6666666667,448.3333333333333
barnet,2006,26071.0,,30923.0,330801.0,138000.0,8675.0,134941.0,291337.75,562.6666666666666
barnet,2007,27436.0,,33007.0,334837.0,136000.0,8675.0,135429.0,326915.4166666667,571.75
barnet,2008,27978.0,,34468.0,339212.0,140000.0,8675.0,136680.0,330023.3333333333,286.5
barnet,2009,30496.0,,35013.0,345829.0,143000.0,8675.0,137769.0,299103.0,264.1666666666667
barnet,2010,30000.0,,34077.0,351438.0,141000.0,8675.0,138616.0,333128.0833333333,345.25
barnet,2011,30237.0,7.43,33062.0,357538.0,147000.0,8675.0,139346.0,338978.0,325.6666666666667
barnet,2012,29594.0,7.28,33044.0,363956.0,154000.0,8675.0,141461.0,358627.4166666667,337.9166666666667
barnet,2013,29353.0,7.4,33766.0,369088.0,159000.0,8675.0,142835.0,374770.5833333333,397.5833333333333
barnet,2014,31162.0,7.54,34936.0,374915.0,165000.0,8675.0,143948.0,430363.3333333333,421.5
barnet,2015,30900.0,7.53,34730.0,379691.0,168000.0,8675.0,145272.0,478688.0833333333,427.0833333333333
barnet,2016,32623.0,7.47,35315.0,386083.0,169000.0,8675.0,146730.0,525939.5,424.9166666666667
barnet,2017,32143.0,7.63,36818.0,387803.0,176000.0,8675.0,148529.0,538280.9166666666,335.6666666666667
barnet,2018,29927.0,7.55,36776.0,392140.0,170000.0,8675.0,150737.0,533266.4166666666,325.9166666666667
barnet,2019,31624.0,,37328.0,,,,,519552.5833333333,289.1652731326644
bexley,1999,18621.0,,21386.0,217458.0,,,,86777.66666666667,421.6666666666667
bexley,2000,19363.0,,22580.0,218717.0,76000.0,,,103186.5,364.0833333333333
bexley,2001,20217.0,,23559.0,218757.0,75000.0,6429.0,91606.0,116527.08333333333,439.1666666666667
bexley,2002,21101.0,,23517.0,219123.0,79000.0,6429.0,91908.0,136798.0,478.1666666666667
bexley,2003,22247.0,,24723.0,220016.0,77000.0,6429.0,92223.0,164482.08333333334,432.8333333333333
bexley,2004,20946.0,,24617.0,220917.0,85000.0,6429.0,92950.0,179141.25,422.1666666666667
bexley,2005,23936.0,,28162.0,222391.0,80000.0,6429.0,93220.0,186512.0,337.9166666666667
bexley,2006,24719.0,,28847.0,223280.0,73000.0,6429.0,93433.0,191831.25,416.5
bexley,2007,26457.0,,30375.0,224625.0,74000.0,6429.0,93746.0,208085.91666666666,417.0
bexley,2008,28326.0,,31305.0,226652.0,73000.0,6429.0,94078.0,210199.08333333334,207.25
bexley,2009,28222.0,,31988.0,228146.0,73000.0,6429.0,94371.0,189050.83333333334,181.08333333333334
bexley,2010,27738.0,,30821.0,230711.0,77000.0,6429.0,94798.0,200874.08333333334,205.83333333333334
bexley,2011,28638.0,7.42,31812.0,232774.0,78000.0,6429.0,95037.0,200672.08333333334,212.08333333333334
bexley,2012,27440.0,7.42,30833.0,234271.0,78000.0,6429.0,95240.0,202546.41666666666,239.5
bexley,2013,28512.0,7.28,32463.0,236687.0,80000.0,6429.0,95658.0,213470.25,281.5
bexley,2014,28505.0,7.52,31878.0,239865.0,80000.0,6429.0,96186.0,244459.58333333334,328.6666666666667
bexley,2015,29664.0,7.41,33367.0,242142.0,86000.0,6429.0,96996.0,274209.25,328.5
bexley,2016,,7.46,32666.0,244760.0,86000.0,6429.0,96864.0,321563.6666666667,285.6666666666667
bexley,2017,30733.0,7.42,33857.0,246124.0,91000.0,6429.0,97628.0,335694.4166666667,273.25
bexley,2018,,7.54,34496.0,247258.0,87000.0,6429.0,97905.0,342603.5833333333,254.66666666666666
bexley,2019,31642.0,,33978.0,,,,,337537.1666666667,250.04905239687847
brent,1999,18532.0,,20911.0,260317.0,,,,112157.41666666667,384.8333333333333
brent,2000,22348.0,,23726.0,264945.0,122000.0,,,140962.41666666666,368.75
brent,2001,21878.0,,24164.0,269620.0,116000.0,4323.0,101427.0,157287.33333333334,393.75
brent,2002,21350.0,,24071.0,269871.0,116000.0,4323.0,102828.0,185898.08333333334,400.25
brent,2003,23018.0,,29790.0,268323.0,119000.0,4323.0,103846.0,216501.75,352.1666666666667
brent,2004,23323.0,,25416.0,268335.0,119000.0,4323.0,104454.0,236023.41666666666,339.6666666666667
brent,2005,24209.0,,27371.0,270939.0,118000.0,4323.0,105093.0,241690.0,272.8333333333333
brent,2006,25279.0,,29712.0,276504.0,110000.0,4323.0,106768.0,253253.33333333334,328.0833333333333
brent,2007,25763.0,,28503.0,283273.0,111000.0,4323.0,107970.0,286995.3333333333,357.0833333333333
brent,2008,27326.0,,29631.0,290901.0,109000.0,4323.0,109037.0,292757.9166666667,171.66666666666666
brent,2009,27503.0,,31033.0,298118.0,110000.0,4323.0,110244.0,264402.0833333333,130.91666666666666
brent,2010,25997.0,,29353.0,304785.0,114000.0,4323.0,111414.0,289562.5833333333,199.08333333333334
brent,2011,26772.0,7.11,29609.0,312245.0,115000.0,4323.0,112083.0,298964.4166666667,182.58333333333334
brent,2012,27577.0,7.28,32089.0,314660.0,123000.0,4323.0,112643.0,314112.8333333333,171.41666666666666
brent,2013,28034.0,7.41,34480.0,317264.0,125000.0,4323.0,113305.0,339655.75,205.41666666666666
brent,2014,29514.0,7.24,33484.0,320762.0,131000.0,4323.0,114039.0,394687.4166666667,248.66666666666666
brent,2015,29987.0,7.55,34281.0,324012.0,136000.0,4323.0,115598.0,440951.75,260.5
brent,2016,30699.0,7.67,36579.0,328254.0,148000.0,4323.0,116649.0,489469.4166666667,249.33333333333334
brent,2017,30134.0,7.79,35840.0,329102.0,157000.0,4323.0,118013.0,487703.75,185.25
brent,2018,30366.0,7.71,35830.0,330795.0,157000.0,4323.0,118707.0,492845.3333333333,166.08333333333334
brent,2019,31739.0,,36816.0,,,,,474172.0,146.49609810479376
bromley,1999,16720.0,,21293.0,294902.0,,,,120874.08333333333,595.5833333333334
bromley,2000,16401.0,,21178.0,295317.0,115000.0,,,147826.91666666666,545.75
bromley,2001,15684.0,,19749.0,296218.0,114000.0,15013.0,128717.0,162131.83333333334,626.8333333333334
bromley,2002,16635.0,,21513.0,296668.0,119000.0,15013.0,128974.0,186646.08333333334,671.5
bromley,2003,19042.0,,25474.0,297253.0,125000.0,15013.0,129314.0,215993.08333333334,572.9166666666666
bromley,2004,21192.0,,27617.0,297307.0,126000.0,15013.0,129809.0,234462.66666666666,627.75
bromley,2005,24241.0,,29955.0,299421.0,125000.0,15013.0,130640.0,239786.25,527.9166666666666
bromley,2006,25715.0,,,300963.0,126000.0,15013.0,131387.0,249691.75,697.25
bromley,2007,25666.0,,35021.0,302625.0,136000.0,15013.0,132339.0,277230.0,664.0
bromley,2008,27236.0,,33378.0,304968.0,130000.0,15013.0,133112.0,277727.5,310.75
bromley,2009,26951.0,,33329.0,306924.0,119000.0,15013.0,133673.0,249909.25,325.5
bromley,2010,27712.0,,32841.0,308560.0,120000.0,15013.0,134298.0,271049.0833333333,364.9166666666667
bromley,2011,28163.0,7.5,32863.0,310554.0,119000.0,15013.0,135036.0,274874.5,361.25
bromley,2012,28082.0,7.6,33859.0,314036.0,122000.0,15013.0,135612.0,282025.0833333333,403.75
bromley,2013,28126.0,7.53,34133.0,317899.0,129000.0,15013.0,136304.0,296669.25,457.1666666666667
bromley,2014,27926.0,7.71,33458.0,321278.0,127000.0,15013.0,136453.0,347857.3333333333,514.0833333333334
bromley,2015,30444.0,7.54,35238.0,324857.0,124000.0,15013.0,136864.0,385681.5,504.5
bromley,2016,30861.0,7.6,35338.0,326889.0,134000.0,15013.0,137564.0,428008.1666666667,437.25
bromley,2017,29819.0,7.31,34354.0,329391.0,134000.0,15013.0,138422.0,441218.6666666667,400.5
bromley,2018,30762.0,7.57,35201.0,331096.0,127000.0,15013.0,138976.0,443410.0,386.9166666666667
bromley,2019,,,37564.0,,,,,437700.3333333333,373.7257525083612
camden,1999,23677.0,,30249.0,190003.0,,,,191090.66666666666,331.75
camden,2000,25484.0,,34864.0,196174.0,291000.0,,,247114.75,289.75
camden,2001,27386.0,,40033.0,202567.0,294000.0,2179.0,93112.0,278593.9166666667,299.1666666666667
camden,2002,27432.0,,34486.0,203972.0,287000.0,2179.0,93884.0,314179.5,320.9166666666667
camden,2003,30002.0,,38106.0,204254.0,279000.0,2179.0,94460.0,323053.8333333333,262.5
camden,2004,30510.0,,38595.0,207341.0,278000.0,2179.0,94841.0,351847.75,313.3333333333333
camden,2005,31358.0,,39826.0,211088.0,292000.0,2179.0,95563.0,368345.0833333333,276.5833333333333
camden,2006,32418.0,,40593.0,211032.0,280000.0,2179.0,96351.0,394819.5,346.3333333333333
camden,2007,33059.0,,40595.0,211520.0,296000.0,2179.0,96998.0,466485.5833333333,302.5
camden,2008,35314.0,,42816.0,210273.0,307000.0,2179.0,97517.0,501223.3333333333,171.0
camden,2009,36375.0,,45633.0,212924.0,309000.0,2179.0,98557.0,454627.9166666667,182.16666666666666
camden,2010,36527.0,,45461.0,214725.0,307000.0,2179.0,99139.0,513221.0833333333,227.75
camden,2011,35967.0,7.25,45588.0,220087.0,331000.0,2179.0,99828.0,554393.0,218.33333333333334
camden,2012,36962.0,7.24,44832.0,224962.0,344000.0,2179.0,100196.0,586166.0,201.08333333333334
camden,2013,36336.0,7.11,45539.0,229719.0,355000.0,2179.0,100760.0,667447.5833333334,244.16666666666666
camden,2014,36748.0,7.25,44629.0,234846.0,379000.0,2179.0,101214.0,756486.3333333334,231.66666666666666
camden,2015,36970.0,7.35,45489.0,241059.0,383000.0,2179.0,101653.0,787440.9166666666,207.25
camden,2016,37817.0,7.56,45644.0,246181.0,394000.0,2179.0,102618.0,807119.0,183.08333333333334
camden,2017,38147.0,7.31,44970.0,253361.0,398000.0,2179.0,103826.0,839347.5,182.91666666666666
camden,2018,39198.0,7.48,46502.0,262226.0,403000.0,2179.0,104771.0,842410.5,153.25
camden,2019,40196.0,,49115.0,,,,,838532.9166666666,136.64186176142698
city of london,1999,33020.0,,48922.0,6581.0,,,,171300.08333333334,44.666666666666664
city of london,2000,34903.0,,52203.0,7014.0,361000.0,,,218679.0,35.666666666666664
city of london,2001,39104.0,,62819.0,7359.0,339000.0,315.0,5009.0,250625.58333333334,30.583333333333332
city of london,2002,39750.0,,56450.0,7280.0,344000.0,315.0,5117.0,269632.25,32.666666666666664
city of london,2003,41795.0,,64272.0,7115.0,344000.0,315.0,5126.0,270811.3333333333,40.0
city of london,2004,43347.0,,66628.0,7118.0,332000.0,315.0,5263.0,301032.8333333333,31.416666666666668
city of london,2005,45000.0,,74004.0,7131.0,343000.0,315.0,5374.0,311783.6666666667,25.25
city of london,2006,46292.0,,85886.0,7254.0,337000.0,315.0,5374.0,338518.5833333333,24.5
city of london,2007,49955.0,,86778.0,7607.0,350000.0,315.0,5375.0,433838.4166666667,22.5
city of london,2008,50503.0,,82973.0,7429.0,348000.0,315.0,5421.0,427296.8333333333,11.666666666666666
city of london,2009,52092.0,,80769.0,7472.0,362000.0,315.0,5467.0,383417.8333333333,13.083333333333334
city of london,2010,52271.0,,81938.0,7338.0,388000.0,315.0,5459.0,453662.8333333333,19.666666666666668
city of london,2011,54381.0,,90842.0,7412.0,436000.0,315.0,5513.0,463930.8333333333,21.25
city of london,2012,54000.0,,86987.0,7604.0,449000.0,315.0,5531.0,525327.5,16.416666666666668
city of london,2013,54202.0,,83403.0,7648.0,463000.0,315.0,5566.0,570008.6666666666,36.083333333333336
city of london,2014,54710.0,,82808.0,8072.0,498000.0,315.0,6003.0,709385.4166666666,26.916666666666668
city of london,2015,54034.0,,77754.0,8760.0,541000.0,315.0,6229.0,760253.1666666666,25.666666666666668
city of london,2016,55487.0,,79489.0,9401.0,586000.0,315.0,6306.0,818315.5,14.333333333333334
city of london,2017,56295.0,,80655.0,7654.0,626000.0,315.0,6313.0,849790.1666666666,18.25
city of london,2018,61203.0,,90028.0,8706.0,640000.0,315.0,6451.0,784809.0,32.666666666666664
city of london,2019,61636.0,,88342.0,,,,,786983.0833333334,12.697603121516165
croydon,1999,19563.0,,22205.0,332066.0,,,,97173.25,658.9166666666666
croydon,2000,21339.0,,23440.0,334241.0,160000.0,,,118777.41666666667,506.4166666666667
croydon,2001,20889.0,,23994.0,335112.0,156000.0,8650.0,141300.0,132509.33333333334,576.0
croydon,2002,22675.0,,25815.0,335415.0,149000.0,8650.0,141424.0,157022.75,708.6666666666666
croydon,2003,22838.0,,26920.0,335919.0,153000.0,8650.0,141819.0,185784.08333333334,628.8333333333334
croydon,2004,24371.0,,28816.0,337134.0,153000.0,8650.0,142177.0,198588.66666666666,632.1666666666666
croydon,2005,24652.0,,28101.0,339052.0,150000.0,8650.0,142566.0,204407.33333333334,520.5833333333334
croydon,2006,26049.0,,29842.0,340449.0,148000.0,8650.0,142961.0,212111.25,670.4166666666666
croydon,2007,25965.0,,29341.0,344029.0,152000.0,8650.0,143714.0,233665.75,681.6666666666666
croydon,2008,27482.0,,31842.0,349308.0,146000.0,8650.0,144896.0,235998.5,319.3333333333333
croydon,2009,28225.0,,33826.0,352763.0,134000.0,8650.0,146152.0,203706.41666666666,278.9166666666667
croydon,2010,28586.0,,33117.0,357951.0,138000.0,8650.0,147249.0,218639.83333333334,302.0833333333333
croydon,2011,28979.0,7.04,33050.0,364815.0,136000.0,8650.0,148099.0,215427.58333333334,291.0833333333333
croydon,2012,28974.0,7.01,33831.0,368886.0,141000.0,8650.0,148806.0,221817.08333333334,301.4166666666667
croydon,2013,30939.0,7.36,35213.0,372752.0,130000.0,8650.0,149697.0,234439.83333333334,404.3333333333333
croydon,2014,31154.0,7.35,34769.0,376040.0,142000.0,8650.0,150992.0,274827.4166666667,500.8333333333333
croydon,2015,30628.0,7.45,34199.0,379031.0,144000.0,8650.0,152515.0,307064.1666666667,480.5
croydon,2016,31479.0,7.68,,382304.0,149000.0,8650.0,154559.0,355846.6666666667,442.6666666666667
croydon,2017,32109.0,7.49,35839.0,384837.0,155000.0,8650.0,157394.0,372554.4166666667,417.9166666666667
croydon,2018,33804.0,7.69,36880.0,385346.0,149000.0,8650.0,159470.0,370298.4166666667,348.5833333333333
croydon,2019,35237.0,,38363.0,,,,,365350.8333333333,334.914994425864
ealing,1999,20580.0,,25046.0,302252.0,,,,126278.33333333333,512.6666666666666
ealing,2000,22512.0,,26615.0,304370.0,134000.0,,,153309.41666666666,438.9166666666667
ealing,2001,23862.0,,29516.0,307276.0,134000.0,5554.0,120331.0,170190.5,503.0833333333333
ealing,2002,24542.0,,29470.0,309242.0,133000.0,5554.0,120590.0,198426.75,519.0
ealing,2003,24349.0,,30117.0,308108.0,137000.0,5554.0,120922.0,221689.16666666666,479.0833333333333
ealing,2004,26722.0,,31153.0,310073.0,136000.0,5554.0,121428.0,241038.58333333334,500.6666666666667
ealing,2005,27235.0,,32106.0,312774.0,138000.0,5554.0,121910.0,244871.91666666666,406.75
ealing,2006,26354.0,,32130.0,315329.0,136000.0,5554.0,122744.0,260206.25,540.1666666666666
ealing,2007,27490.0,,34374.0,318671.0,140000.0,5554.0,124111.0,293783.8333333333,513.1666666666666
ealing,2008,29439.0,,35772.0,324022.0,131000.0,5554.0,125531.0,295324.5,226.66666666666666
ealing,2009,28234.0,,34873.0,329966.0,128000.0,5554.0,126381.0,264041.9166666667,197.33333333333334
ealing,2010,28732.0,,33845.0,334073.0,128000.0,5554.0,126901.0,292825.75,264.0833333333333
ealing,2011,28646.0,7.22,34725.0,339314.0,148000.0,5554.0,127187.0,302306.9166666667,250.91666666666666
ealing,2012,31104.0,7.22,35024.0,340671.0,148000.0,5554.0,127872.0,318697.75,269.75
ealing,2013,29733.0,7.24,33210.0,342494.0,152000.0,5554.0,128862.0,338088.8333333333,320.6666666666667
ealing,2014,28825.0,7.6,32716.0,342118.0,159000.0,5554.0,129631.0,400039.1666666667,291.8333333333333
ealing,2015,28657.0,7.65,31980.0,343059.0,163000.0,5554.0,130528.0,438310.5833333333,305.75
ealing,2016,29241.0,7.42,34468.0,343196.0,168000.0,5554.0,131249.0,476440.6666666667,264.6666666666667
ealing,2017,30259.0,7.55,36039.0,342736.0,168000.0,5554.0,132094.0,484592.0833333333,232.25
ealing,2018,29928.0,7.53,36304.0,341982.0,148000.0,5554.0,133551.0,480050.5833333333,232.66666666666666
ealing,2019,31021.0,,36420.0,,,,,472601.4166666667,218.00278706800444
enfield,1999,19289.0,,21006.0,272731.0,,,,101987.0,545.3333333333334
enfield,2000,22467.0,,25198.0,275068.0,113000.0,,,121839.33333333333,477.3333333333333
enfield,2001,24136.0,,27605.0,277266.0,111000.0,8220.0,112948.0,135713.16666666666,589.4166666666666
enfield,2002,24654.0,,26835.0,280745.0,104000.0,8220.0,114131.0,159790.91666666666,603.0833333333334
enfield,2003,22463.0,,25595.0,281835.0,111000.0,8220.0,115274.0,190572.58333333334,526.75
enfield,2004,27414.0,,31068.0,282217.0,110000.0,8220.0,116338.0,205848.16666666666,517.6666666666666
enfield,2005,24594.0,,27568.0,284779.0,116000.0,8220.0,117056.0,212548.66666666666,421.5
enfield,2006,25088.0,,28912.0,287429.0,106000.0,8220.0,117614.0,219541.66666666666,526.0
enfield,2007,26325.0,,28949.0,291534.0,108000.0,8220.0,118667.0,243911.66666666666,534.6666666666666
enfield,2008,25550.0,,28930.0,297443.0,111000.0,8220.0,119946.0,245839.33333333334,256.5
enfield,2009,27828.0,,31584.0,301971.0,107000.0,8220.0,120623.0,221993.25,211.5
enfield,2010,26967.0,,32009.0,307648.0,112000.0,8220.0,121243.0,242127.41666666666,240.66666666666666
enfield,2011,26412.0,7.23,31797.0,313935.0,110000.0,8220.0,122042.0,241991.25,226.41666666666666
enfield,2012,27123.0,7.24,31749.0,317287.0,117000.0,8220.0,122339.0,247667.25,233.41666666666666
enfield,2013,25805.0,7.28,30011.0,320524.0,118000.0,8220.0,122888.0,261604.41666666666,284.6666666666667
enfield,2014,25805.0,7.45,29804.0,324574.0,127000.0,8220.0,123400.0,294515.6666666667,325.3333333333333
enfield,2015,26230.0,7.3,31041.0,328433.0,133000.0,8220.0,123799.0,335503.6666666667,314.25
enfield,2016,28918.0,7.29,33076.0,331395.0,129000.0,8220.0,124471.0,385489.75,269.9166666666667
enfield,2017,29134.0,7.34,34096.0,332705.0,126000.0,8220.0,125369.0,395929.1666666667,235.75
enfield,2018,29238.0,7.37,37030.0,333869.0,133000.0,8220.0,125755.0,396631.6666666667,213.08333333333334
enfield,2019,28258.0,,36320.0,,,,,393185.9166666667,220.6206800445931
greenwich,1999,21236.0,,22263.0,212168.0,,,,90879.16666666667,354.8333333333333
greenwich,2000,22121.0,,23689.0,214438.0,84000.0,,,110163.0,315.3333333333333
greenwich,2001,20761.0,,23932.0,217460.0,71000.0,5044.0,95406.0,125820.0,397.75
greenwich,2002,21846.0,,23853.0,221476.0,73000.0,5044.0,95972.0,147421.5,449.5833333333333
greenwich,2003,23600.0,,26002.0,224303.0,76000.0,5044.0,96746.0,171042.58333333334,411.8333333333333
greenwich,2004,25387.0,,27369.0,227190.0,77000.0,5044.0,98182.0,186893.66666666666,469.9166666666667
greenwich,2005,26330.0,,29105.0,230494.0,81000.0,5044.0,99807.0,196343.91666666666,391.5
greenwich,2006,27363.0,,29714.0,233990.0,81000.0,5044.0,101194.0,207167.33333333334,438.0833333333333
greenwich,2007,29319.0,,32003.0,236535.0,82000.0,5044.0,101931.0,228861.91666666666,431.75
greenwich,2008,30766.0,,33637.0,239748.0,81000.0,5044.0,102257.0,231136.08333333334,198.91666666666666
greenwich,2009,29871.0,,33344.0,243672.0,80000.0,5044.0,102560.0,210322.58333333334,161.41666666666666
greenwich,2010,31821.0,,34526.0,249171.0,82000.0,5044.0,102651.0,229069.5,186.08333333333334
greenwich,2011,29932.0,7.18,32581.0,255483.0,81000.0,5044.0,103186.0,229295.41666666666,213.33333333333334
greenwich,2012,30097.0,7.15,32764.0,260068.0,82000.0,5044.0,104509.0,236980.83333333334,230.33333333333334
greenwich,2013,29251.0,7.15,33060.0,264008.0,86000.0,5044.0,104623.0,253399.25,294.5
greenwich,2014,28954.0,7.33,31690.0,268678.0,95000.0,5044.0,105735.0,298351.5833333333,385.4166666666667
greenwich,2015,30497.0,7.23,33856.0,274803.0,96000.0,5044.0,106883.0,331848.9166666667,358.4166666666667
greenwich,2016,30180.0,7.28,33568.0,279766.0,96000.0,5044.0,108603.0,372737.75,316.8333333333333
greenwich,2017,32635.0,7.47,35702.0,282849.0,102000.0,5044.0,110983.0,391749.8333333333,294.6666666666667
greenwich,2018,33163.0,7.54,36288.0,286186.0,106000.0,5044.0,112884.0,388344.4166666667,291.0
greenwich,2019,33081.0,,36425.0,,,,,391435.1666666667,253.90022296544035
hackney,1999,23249.0,,39629.0,199087.0,,,,105533.0,255.41666666666666
hackney,2000,24083.0,,,203381.0,102000.0,,,132727.5,226.16666666666666
hackney,2001,24095.0,,,207246.0,108000.0,1905.0,87208.0,153406.41666666666,274.0833333333333
hackney,2002,24582.0,,32321.0,210961.0,108000.0,1905.0,88557.0,180269.33333333334,304.6666666666667
hackney,2003,25149.0,,31035.0,212405.0,98000.0,1905.0,90216.0,201071.41666666666,230.33333333333334
hackney,2004,26687.0,,31862.0,213581.0,96000.0,1905.0,91588.0,217677.25,276.8333333333333
hackney,2005,28923.0,,35597.0,216512.0,95000.0,1905.0,92738.0,227937.0,212.0
hackney,2006,30105.0,,34874.0,220193.0,88000.0,1905.0,93941.0,253254.5,282.4166666666667
hackney,2007,28996.0,,35390.0,224480.0,95000.0,1905.0,95391.0,290396.8333333333,296.25
hackney,2008,31589.0,,39016.0,231041.0,96000.0,1905.0,97302.0,311770.5,140.91666666666666
hackney,2009,33107.0,,46556.0,236622.0,101000.0,1905.0,99689.0,282240.75,154.33333333333334
hackney,2010,35149.0,,44663.0,241739.0,101000.0,1905.0,101657.0,300491.0,182.25
hackney,2011,33512.0,7.0,42089.0,247182.0,113000.0,1905.0,102408.0,308698.3333333333,184.75
hackney,2012,34803.0,7.07,41030.0,252119.0,112000.0,1905.0,103565.0,325492.6666666667,218.16666666666666
hackney,2013,33097.0,7.05,39044.0,257379.0,111000.0,1905.0,104365.0,372669.0,226.66666666666666
hackney,2014,33116.0,7.43,40241.0,263150.0,131000.0,1905.0,105490.0,456388.5,243.16666666666666
hackney,2015,31566.0,7.31,38327.0,269009.0,136000.0,1905.0,106748.0,506799.0833333333,243.5
hackney,2016,32404.0,7.26,39387.0,273526.0,143000.0,1905.0,107574.0,537746.3333333334,204.66666666666666
hackney,2017,33618.0,7.34,42457.0,275929.0,139000.0,1905.0,108770.0,549005.5,189.91666666666666
hackney,2018,35286.0,7.5,40439.0,279665.0,152000.0,1905.0,110037.0,544640.4166666666,166.5
hackney,2019,35020.0,,42067.0,,,,,558008.8333333334,162.46516164994426
hammersmith and fulham,1999,25000.0,,28555.0,160634.0,,,,198901.33333333334,350.1666666666667
hammersmith and fulham,2000,25264.0,,28742.0,164393.0,120000.0,,,247266.33333333334,293.6666666666667
hammersmith and fulham,2001,26319.0,,30968.0,169374.0,123000.0,1715.0,77095.0,271918.9166666667,299.3333333333333
hammersmith and fulham,2002,28012.0,,37855.0,171989.0,119000.0,1715.0,77287.0,302459.0833333333,328.75
hammersmith and fulham,2003,29831.0,,35226.0,171510.0,125000.0,1715.0,77609.0,318805.75,277.6666666666667
hammersmith and fulham,2004,29830.0,,37273.0,172083.0,128000.0,1715.0,78198.0,343381.0,307.6666666666667
hammersmith and fulham,2005,30787.0,,42492.0,173292.0,136000.0,1715.0,78666.0,362575.5833333333,265.75
